account_id,observation_month,watchlist_rank,predicted_probability,target_deterioration_6m,months_to_deterioration,reason_feature_1,reason_value_1,reason_shap_1,reason_1,reason_feature_2,reason_value_2,reason_shap_2,reason_2,reason_feature_3,reason_value_3,reason_shap_3,reason_3
ACC001481,2022-06-30,46,1.0,1,3.0,cash_buffer_months,2.067,0.8896672129631042,Cash buffer is thin or deteriorating (cash_buffer_months=2.067),utilization_change_1m,0.1487,0.8274247050285339,Utilisation increased recently (utilization_change_1m=0.149),utilization_std_3m,0.085139473806219,0.8258611559867859,Utilisation volatility is elevated (utilization_std_3m=0.085)
ACC001502,2022-06-30,47,1.0,1,3.0,cash_buffer_months,2.064,0.9929116368293762,Cash buffer is thin or deteriorating (cash_buffer_months=2.064),utilization_std_3m,0.1524111981887595,0.7603951096534729,Utilisation volatility is elevated (utilization_std_3m=0.152),utilization_change_1m,0.1555999999999999,0.750247061252594,Utilisation increased recently (utilization_change_1m=0.156)
ACC001532,2022-06-30,48,1.0,1,1.0,cash_buffer_months,1.543,1.3217554092407227,Cash buffer is thin or deteriorating (cash_buffer_months=1.543),utilization_std_6m,0.1782811786663605,0.6181259751319885,Utilisation volatility is elevated (utilization_std_6m=0.178),payment_to_balance,0.0208305071589566,0.5817410349845886,Payment relative to balance is weak (payment_to_balance=0.021)
ACC001542,2022-06-30,49,1.0,1,2.0,cash_buffer_months,1.108,0.9276511073112488,Cash buffer is thin or deteriorating (cash_buffer_months=1.108),utilization_std_3m,0.1492584447638851,0.892260730266571,Utilisation volatility is elevated (utilization_std_3m=0.149),utilization_change_1m,0.1465,0.7470292448997498,Utilisation increased recently (utilization_change_1m=0.146)
ACC001551,2022-06-30,50,1.0,1,2.0,cash_buffer_months,1.788,0.8919467926025391,Cash buffer is thin or deteriorating (cash_buffer_months=1.788),utilization_std_3m,0.1027045438787074,0.6762848496437073,Utilisation volatility is elevated (utilization_std_3m=0.103),utilization_std_6m,0.2221666079019676,0.619568943977356,Utilisation volatility is elevated (utilization_std_6m=0.222)
ACC001627,2022-06-30,51,1.0,1,3.0,cash_buffer_months,1.557,0.9560474157333374,Cash buffer is thin or deteriorating (cash_buffer_months=1.557),utilization_std_6m,0.1189602412573209,0.5896909832954407,Utilisation volatility is elevated (utilization_std_6m=0.119),payment_to_balance,0.02620950314742,0.5118309259414673,Payment relative to balance is weak (payment_to_balance=0.026)
ACC001658,2022-06-30,52,1.0,1,4.0,cash_buffer_months,1.375,0.9246165752410889,Cash buffer is thin or deteriorating (cash_buffer_months=1.375),utilization_std_3m,0.1215637418531269,0.8731998801231384,Utilisation volatility is elevated (utilization_std_3m=0.122),utilization_std_6m,0.1708332959349548,0.6813141107559204,Utilisation volatility is elevated (utilization_std_6m=0.171)
ACC001666,2022-06-30,53,1.0,1,1.0,cash_buffer_months,0.882,0.904570460319519,Cash buffer is thin or deteriorating (cash_buffer_months=0.882),utilization_std_3m,0.1441805465380122,0.8306109309196472,Utilisation volatility is elevated (utilization_std_3m=0.144),utilization_change_1m,0.1997,0.7056947946548462,Utilisation increased recently (utilization_change_1m=0.200)
ACC001706,2022-06-30,54,1.0,1,5.0,utilization_std_3m,0.0886234919946923,0.9427413940429688,Utilisation volatility is elevated (utilization_std_3m=0.089),cash_buffer_months,2.398,0.8496348857879639,Cash buffer is thin or deteriorating (cash_buffer_months=2.398),utilization_std_6m,0.1218637052885996,0.6315198540687561,Utilisation volatility is elevated (utilization_std_6m=0.122)
ACC001724,2022-06-30,55,1.0,1,1.0,cash_buffer_months,2.023,1.166351079940796,Cash buffer is thin or deteriorating (cash_buffer_months=2.023),utilization_std_6m,0.2055882722011802,0.6257766485214233,Utilisation volatility is elevated (utilization_std_6m=0.206),payment_to_balance,0.0174696236646963,0.5714998841285706,Payment relative to balance is weak (payment_to_balance=0.017)
ACC001749,2022-06-30,56,1.0,1,3.0,cash_buffer_months,1.614,1.0041481256484985,Cash buffer is thin or deteriorating (cash_buffer_months=1.614),utilization_std_3m,0.1369268539525128,0.8383761048316956,Utilisation volatility is elevated (utilization_std_3m=0.137),utilization_change_1m,0.1247,0.6899948120117188,Utilisation increased recently (utilization_change_1m=0.125)
ACC001784,2022-06-30,57,1.0,1,4.0,cash_buffer_months,1.494,0.9752774238586426,Cash buffer is thin or deteriorating (cash_buffer_months=1.494),utilization_std_3m,0.1018451929809804,0.8503302335739136,Utilisation volatility is elevated (utilization_std_3m=0.102),utilization_change_1m,0.1281,0.7796239256858826,Utilisation increased recently (utilization_change_1m=0.128)
ACC001849,2022-06-30,58,1.0,1,3.0,cash_buffer_months,1.485,0.9321220517158508,Cash buffer is thin or deteriorating (cash_buffer_months=1.485),utilization_std_3m,0.1426572232077068,0.8619362711906433,Utilisation volatility is elevated (utilization_std_3m=0.143),utilization_change_1m,0.202,0.7083539962768555,Utilisation increased recently (utilization_change_1m=0.202)
ACC001878,2022-06-30,59,1.0,1,1.0,cash_buffer_months,1.753,1.2635639905929565,Cash buffer is thin or deteriorating (cash_buffer_months=1.753),payment_to_balance,0.0143158881710824,0.5626204013824463,Payment relative to balance is weak (payment_to_balance=0.014),payment_to_due_ratio,0.3181,0.46218156814575195,Payment coverage is high (payment_to_due_ratio=0.318)
ACC001903,2022-06-30,60,1.0,1,3.0,utilization_std_3m,0.1347000123731741,0.9078428149223328,Utilisation volatility is elevated (utilization_std_3m=0.135),cash_buffer_months,2.274,0.8290715217590332,Cash buffer is thin or deteriorating (cash_buffer_months=2.274),utilization_change_1m,0.1348,0.8181154727935791,Utilisation increased recently (utilization_change_1m=0.135)
ACC001923,2022-06-30,61,1.0,1,2.0,cash_buffer_months,1.187,1.0292727947235107,Cash buffer is thin or deteriorating (cash_buffer_months=1.187),utilization_std_3m,0.1543559846588389,0.8533164262771606,Utilisation volatility is elevated (utilization_std_3m=0.154),utilization_change_1m,0.1471,0.6587876081466675,Utilisation increased recently (utilization_change_1m=0.147)
ACC001965,2022-06-30,62,1.0,1,3.0,utilization_std_3m,0.1197591471802186,0.9580240845680237,Utilisation volatility is elevated (utilization_std_3m=0.120),utilization_change_1m,0.156,0.8585373759269714,Utilisation increased recently (utilization_change_1m=0.156),utilization_std_6m,0.1650497833988281,0.652324378490448,Utilisation volatility is elevated (utilization_std_6m=0.165)
ACC001968,2022-06-30,63,1.0,1,2.0,cash_buffer_months,1.297,0.9379684925079346,Cash buffer is thin or deteriorating (cash_buffer_months=1.297),utilization_std_3m,0.1328127378429243,0.8823970556259155,Utilisation volatility is elevated (utilization_std_3m=0.133),utilization_change_1m,0.1082999999999999,0.7416605949401855,Utilisation increased recently (utilization_change_1m=0.108)
ACC002023,2022-06-30,64,1.0,1,3.0,cash_buffer_months,2.06,0.930466890335083,Cash buffer is thin or deteriorating (cash_buffer_months=2.060),utilization_std_3m,0.12950239380027,0.8800578117370605,Utilisation volatility is elevated (utilization_std_3m=0.130),utilization_change_1m,0.1838999999999999,0.7265577912330627,Utilisation increased recently (utilization_change_1m=0.184)
ACC002025,2022-06-30,65,1.0,1,3.0,utilization_std_3m,0.1094486333095729,0.9269661903381348,Utilisation volatility is elevated (utilization_std_3m=0.109),utilization_change_1m,0.1339999999999999,0.7904667258262634,Utilisation increased recently (utilization_change_1m=0.134),cash_buffer_months,2.565,0.6850178837776184,Cash buffer is thin or deteriorating (cash_buffer_months=2.565)
ACC002030,2022-06-30,66,1.0,1,2.0,cash_buffer_months,2.042,1.1868681907653809,Cash buffer is thin or deteriorating (cash_buffer_months=2.042),payment_to_balance,0.0254095094051009,0.6230765581130981,Payment relative to balance is weak (payment_to_balance=0.025),payment_to_due_ratio,0.5647,0.6229590177536011,Payment coverage is high (payment_to_due_ratio=0.565)
ACC002032,2022-06-30,67,1.0,1,5.0,cash_buffer_months,2.044,0.897409200668335,Cash buffer is thin or deteriorating (cash_buffer_months=2.044),utilization_std_3m,0.0871275693069279,0.8871391415596008,Utilisation volatility is elevated (utilization_std_3m=0.087),utilization_std_6m,0.131841840854867,0.5688568949699402,Utilisation volatility is elevated (utilization_std_6m=0.132)
ACC002041,2022-06-30,68,1.0,1,2.0,cash_buffer_months,0.857,0.9292178153991699,Cash buffer is thin or deteriorating (cash_buffer_months=0.857),utilization_std_3m,0.0899326414601488,0.7950699329376221,Utilisation volatility is elevated (utilization_std_3m=0.090),utilization_std_6m,0.2332324076967,0.7004666924476624,Utilisation volatility is elevated (utilization_std_6m=0.233)
ACC002066,2022-06-30,69,1.0,1,4.0,cash_buffer_months,1.448,0.9192976355552673,Cash buffer is thin or deteriorating (cash_buffer_months=1.448),utilization_std_3m,0.0941331680829524,0.817522406578064,Utilisation volatility is elevated (utilization_std_3m=0.094),utilization_change_1m,0.1310000000000001,0.6857790946960449,Utilisation increased recently (utilization_change_1m=0.131)
ACC002084,2022-06-30,70,1.0,1,3.0,cash_buffer_months,1.534,0.9522066712379456,Cash buffer is thin or deteriorating (cash_buffer_months=1.534),utilization_std_3m,0.1120376871116741,0.8369691967964172,Utilisation volatility is elevated (utilization_std_3m=0.112),utilization_std_6m,0.1756452105808749,0.6430637240409851,Utilisation volatility is elevated (utilization_std_6m=0.176)
ACC002085,2022-06-30,71,1.0,1,1.0,cash_buffer_months,1.804,1.239359736442566,Cash buffer is thin or deteriorating (cash_buffer_months=1.804),utilization_std_6m,0.2014934407534566,0.6486905813217163,Utilisation volatility is elevated (utilization_std_6m=0.201),payment_to_balance,0.0161969803647656,0.588699460029602,Payment relative to balance is weak (payment_to_balance=0.016)
ACC002175,2022-06-30,72,1.0,1,2.0,cash_buffer_months,1.924,0.919102132320404,Cash buffer is thin or deteriorating (cash_buffer_months=1.924),utilization_std_3m,0.1611258204013249,0.8669508695602417,Utilisation volatility is elevated (utilization_std_3m=0.161),utilization_change_1m,0.1416999999999999,0.7150113582611084,Utilisation increased recently (utilization_change_1m=0.142)
ACC002197,2022-06-30,73,1.0,1,4.0,utilization_change_1m,0.1222999999999999,0.9237374067306519,Utilisation increased recently (utilization_change_1m=0.122),utilization_std_3m,0.0848359004195748,0.9189685583114624,Utilisation volatility is elevated (utilization_std_3m=0.085),utilization_std_6m,0.1132688380211727,0.6270501613616943,Utilisation volatility is elevated (utilization_std_6m=0.113)
ACC002237,2022-06-30,74,1.0,1,2.0,cash_buffer_months,1.214,0.9261434078216553,Cash buffer is thin or deteriorating (cash_buffer_months=1.214),utilization_std_3m,0.1373567981572082,0.8828989863395691,Utilisation volatility is elevated (utilization_std_3m=0.137),utilization_change_1m,0.1502,0.7069600224494934,Utilisation increased recently (utilization_change_1m=0.150)
ACC002264,2022-06-30,75,1.0,0,,cash_buffer_months,2.1,0.8745595216751099,Cash buffer is thin or deteriorating (cash_buffer_months=2.100),utilization_std_6m,0.1171123634236227,0.6519291996955872,Utilisation volatility is elevated (utilization_std_6m=0.117),payment_to_balance,0.03349753858463,0.47563737630844116,Payment relative to balance is weak (payment_to_balance=0.033)
ACC002294,2022-06-30,76,1.0,1,1.0,cash_buffer_months,1.607,1.171926736831665,Cash buffer is thin or deteriorating (cash_buffer_months=1.607),utilization_std_6m,0.1732360287776959,0.6069272756576538,Utilisation volatility is elevated (utilization_std_6m=0.173),payment_to_balance,0.0196497132946165,0.547612190246582,Payment relative to balance is weak (payment_to_balance=0.020)
ACC002310,2022-06-30,77,1.0,1,3.0,utilization_std_3m,0.1659748876587455,0.8500577807426453,Utilisation volatility is elevated (utilization_std_3m=0.166),utilization_change_1m,0.177,0.811373233795166,Utilisation increased recently (utilization_change_1m=0.177),cash_buffer_months,2.418,0.7334669232368469,Cash buffer is thin or deteriorating (cash_buffer_months=2.418)
ACC002340,2022-06-30,78,1.0,1,3.0,cash_buffer_months,1.115,0.9303995370864868,Cash buffer is thin or deteriorating (cash_buffer_months=1.115),utilization_std_3m,0.1004479467186865,0.7949702143669128,Utilisation volatility is elevated (utilization_std_3m=0.100),utilization_std_6m,0.1486194525177198,0.6490417122840881,Utilisation volatility is elevated (utilization_std_6m=0.149)
ACC002346,2022-06-30,79,1.0,1,3.0,cash_buffer_months,0.936,0.9062096476554871,Cash buffer is thin or deteriorating (cash_buffer_months=0.936),utilization_change_1m,0.1272000000000001,0.7969653606414795,Utilisation increased recently (utilization_change_1m=0.127),utilization_std_6m,0.154965527349364,0.6326557993888855,Utilisation volatility is elevated (utilization_std_6m=0.155)
ACC002359,2022-06-30,80,1.0,1,4.0,cash_buffer_months,1.537,1.1122957468032837,Cash buffer is thin or deteriorating (cash_buffer_months=1.537),utilization_std_3m,0.095835397079227,0.7633044123649597,Utilisation volatility is elevated (utilization_std_3m=0.096),utilization_std_6m,0.1641677363755333,0.6065664291381836,Utilisation volatility is elevated (utilization_std_6m=0.164)
ACC002365,2022-06-30,81,1.0,1,2.0,cash_buffer_months,1.635,1.2673296928405762,Cash buffer is thin or deteriorating (cash_buffer_months=1.635),utilization_std_6m,0.1453925364888675,0.6516218185424805,Utilisation volatility is elevated (utilization_std_6m=0.145),payment_to_balance,0.0123215928170628,0.5609008073806763,Payment relative to balance is weak (payment_to_balance=0.012)
ACC002414,2022-06-30,82,1.0,1,3.0,cash_buffer_months,2.329,0.8834770321846008,Cash buffer is thin or deteriorating (cash_buffer_months=2.329),utilization_std_3m,0.1408291281423456,0.8559616804122925,Utilisation volatility is elevated (utilization_std_3m=0.141),utilization_change_1m,0.1004,0.6910921931266785,Utilisation increased recently (utilization_change_1m=0.100)
ACC000018,2022-06-30,83,0.98876405,1,4.0,cash_buffer_months,2.548,0.7650507688522339,Cash buffer is thin or deteriorating (cash_buffer_months=2.548),utilization_change_1m,0.0898999999999999,0.6326724886894226,Utilisation increased recently (utilization_change_1m=0.090),payment_to_balance,0.0345122592056188,0.4182353615760803,Payment relative to balance is weak (payment_to_balance=0.035)
ACC000054,2022-06-30,84,0.98876405,0,,utilization_change_1m,0.0938,0.7769402861595154,Utilisation increased recently (utilization_change_1m=0.094),utilization_std_3m,0.0818561135977842,0.7138528823852539,Utilisation volatility is elevated (utilization_std_3m=0.082),cash_buffer_months,2.704,0.3921225070953369,Cash buffer is thin or deteriorating (cash_buffer_months=2.704)
ACC000263,2022-06-30,85,0.98876405,1,1.0,prior_30_plus_count_12m,2.0,1.0184330940246582,Prior delinquency history contributes (prior_30_plus_count_12m=2.000),utilization_std_6m,0.1102955242367822,0.596779465675354,Utilisation volatility is elevated (utilization_std_6m=0.110),cash_buffer_months,2.832,0.3836313486099243,Cash buffer is thin or deteriorating (cash_buffer_months=2.832)
ACC000366,2022-06-30,86,0.98876405,0,,utilization_std_3m,0.0876304361128787,0.9295942783355713,Utilisation volatility is elevated (utilization_std_3m=0.088),cash_buffer_months,2.61,0.663588285446167,Cash buffer is thin or deteriorating (cash_buffer_months=2.610),utilization_change_1m,0.0835999999999999,0.49748659133911133,Utilisation increased recently (utilization_change_1m=0.084)
ACC000553,2022-06-30,87,0.98876405,1,1.0,cash_buffer_months,1.246,1.2908878326416016,Cash buffer is thin or deteriorating (cash_buffer_months=1.246),payment_to_balance,0.013547132332042,0.6228846311569214,Payment relative to balance is weak (payment_to_balance=0.014),payment_to_due_ratio,0.3011,0.4665701985359192,Payment coverage is high (payment_to_due_ratio=0.301)
ACC000732,2022-06-30,88,0.98876405,0,,payment_to_balance,0.0338049336337631,0.5432148575782776,Payment relative to balance is weak (payment_to_balance=0.034),payment_to_due_ratio_std_6m,0.2263925948435592,0.36504796147346497,payment_to_due_ratio_std_6m contributes to higher risk (0.226),utilization_change_1m,0.0686999999999999,0.3549017906188965,Utilisation increased recently (utilization_change_1m=0.069)
